"ID","NAME","EXTERNAL ID","DATA CENTER","STATUS"
"a9K2a0000004Ce7EAE"," HWF013"," HWF013","","Item Updated"
"a9K2a0000004Ce8EAE","0102042SVR1  ","0102042SVR1  ","","Item Updated"
"a9K2a0000004Ce9EAE","0102042SVR2","0102042SVR2","","Item Updated"
"a9K2a0000004CeAEAU","10.180.1.213","10.180.1.213","","Item Updated"
"a9K2a0000004CeBEAU","10.180.1.91","10.180.1.91","","Item Updated"
"a9K2a0000004CeCEAU","10.180.1.94","10.180.1.94","","Item Updated"
"a9K2a0000004CeDEAU","10.180.1.95","10.180.1.95","","Item Updated"
"a9K2a0000004CeEEAU","10.180.1.96","10.180.1.96","","Item Updated"
"a9K2a0000004CeFEAU","10.200.98.151","10.200.98.151","","Item Updated"
"a9K2a0000004CeGEAU","10.200.98.152","10.200.98.152","","Item Updated"
"a9K2a0000004CeHEAU","10.200.98.153","10.200.98.153","","Item Updated"
"a9K2a0000004CeIEAU","10.216.101.31","10.216.101.31","","Item Updated"
"a9K2a0000004CeJEAU","10.216.101.32","10.216.101.32","","Item Updated"
"a9K2a0000004CeKEAU","10.216.101.33","10.216.101.33","","Item Updated"
"a9K2a0000004CeLEAU","10.216.101.34","10.216.101.34","","Item Updated"
"a9K2a0000004CeMEAU","10.216.101.35","10.216.101.35","","Item Updated"
"a9K2a0000004CeNEAU","10.216.101.36","10.216.101.36","","Item Updated"
"a9K2a0000004CeOEAU","10.216.101.82","10.216.101.82","","Item Updated"
"a9K2a0000004CePEAU","10.216.101.83","10.216.101.83","","Item Updated"
"a9K2a0000004CeQEAU","10.216.101.84","10.216.101.84","","Item Updated"
"a9K2a0000004CeREAU","10.216.101.85","10.216.101.85","","Item Updated"
"a9K2a0000004CeSEAU","10.216.101.86","10.216.101.86","","Item Updated"
"a9K2a0000004CeTEAU","10.216.101.87","10.216.101.87","","Item Updated"
"a9K2a0000004CeUEAU","10.222.32.70","10.222.32.70","","Item Updated"
"a9K2a0000004CeVEAU","6","6","","Item Updated"
"a9K2a0000004CeWEAU","ANF001","ANF001","","Item Updated"
"a9K2a0000004CBjEAM","ARDRDC01","ARDRDC01","","Item Updated"
"a9K2a0000004CeXEAU","ARDRHPMGMT","ARDRHPMGMT","","Item Updated"
"a9K2a0000004CeYEAU","ARDRMBX01","ARDRMBX01","","Item Updated"
"a9K2a0000004CeZEAU","ARDRMBX02","ARDRMBX02","","Item Updated"
"a9K2a0000004CeaEAE","ARDRSNAP01","ARDRSNAP01","","Item Updated"
"a9K2a0000004CebEAE","ARDRSQL01","ARDRSQL01","Allandale DR Data Center ","Item Updated"
"a9K2a0000004CecEAE","ARDRSRM01","ARDRSRM01","Allandale DR Data Center ","Item Updated"
"a9K2a0000004CBkEAM","ARDRTSM01","ARDRTSM01","Allandale DR Data Center ","Item Updated"
"a9K2a0000004CedEAE","ARGBAPP01","ARGBAPP01","","Item Updated"
"a9K2a0000004CeeEAE","ARGBAPP02","ARGBAPP02","","Item Updated"
"a9K2a0000004CefEAE","ARGBBAK01","ARGBBAK01","","Item Updated"
"a9K2a0000004CegEAE","ARGBDC01","ARGBDC01","","Item Updated"
"a9K2a0000004CehEAE","ARGBMBX20","ARGBMBX20","","Item Updated"
"a9K2a0000004CeiEAE","ARGBSCCM01","ARGBSCCM01","","Item Updated"
"a9K2a0000004CejEAE","ARHGBAK01","ARHGBAK01","","Item Updated"
"a9K2a0000004CekEAE","ARHGBK01","ARHGBK01","","Item Updated"
"a9K2a0000004CelEAE","arhgd2d.hq","arhgd2d.hq","","Item Updated"
"a9K2a0000004CBlEAM","ARHGDC01","ARHGDC01","","Item Updated"
"a9K2a0000004CemEAE","ARHGMBX01","ARHGMBX01","","Item Updated"
"a9K2a0000004CenEAE","ARKRAPP01","ARKRAPP01","","Item Updated"
"a9K2a0000004CeoEAE","ARKRDC01","ARKRDC01","","Item Updated"
"a9K2a0000004CepEAE","arkrrbs00","arkrrbs00","","Item Updated"
"a9K2a0000004CeqEAE","ARKRVCS01","ARKRVCS01","","Item Updated"
"a9K2a0000004CerEAE","ARSJAPP01","ARSJAPP01","","Item Updated"
"a9K2a0000004CesEAE","ARSJAPP01DV","ARSJAPP01DV","","Item Updated"
"a9K2a0000004CetEAE","ARSJAPP02","ARSJAPP02","","Item Updated"
"a9K2a0000004CBmEAM","ARSJAPP02DV","ARSJAPP02DV","","Item Updated"
"a9K2a0000004CBnEAM","ARSJAPP05","ARSJAPP05","","Item Updated"
"a9K2a0000004CeuEAE","ARSJAPP05DV","ARSJAPP05DV","","Item Updated"
"a9K2a0000004CS0EAM","ARSJAPP06","ARSJAPP06","","Item Updated"
"a9K2a0000004CevEAE","ARSJAPP06DV","ARSJAPP06DV","","Item Updated"
"a9K2a0000004CewEAE","ARSJAPP07","ARSJAPP07","","Item Updated"
"a9K2a0000004CexEAE","ARSJAPP07DV","ARSJAPP07DV","","Item Updated"
"a9K2a0000004CBoEAM","ARSJAPP08","ARSJAPP08","","Item Updated"
"a9K2a0000004CBpEAM","ARSJAPP09","ARSJAPP09","","Item Updated"
"a9K2a0000004CBqEAM","ARSJBES01","ARSJBES01","","Item Updated"
"a9K2a0000004CBrEAM","ARSJBES02","ARSJBES02","","Item Updated"
"a9K2a0000004CeyEAE","ARSJCH01","ARSJCH01","","Item Updated"
"a9K2a0000004CezEAE","ARSJCH02","ARSJCH02","","Item Updated"
"a9K2a0000004Cf0EAE","ARSJCMC01","ARSJCMC01","","Item Updated"
"a9K2a0000004CR5EAM","ARSJCRT01","ARSJCRT01","","Item Updated"
"a9K2a0000004Cf1EAE","ARSJCS10DEV01","ARSJCS10DEV01","","Item Updated"
"a9K2a0000004Cf2EAE","ARSJCS10DEV02","ARSJCS10DEV02","","Item Updated"
"a9K2a0000004CBsEAM","ARSJCS10PRD01","ARSJCS10PRD01","","Item Updated"
"a9K2a0000004CBtEAM","ARSJCS10PRD02","ARSJCS10PRD02","","Item Updated"
"a9K2a0000004CVZEA2","ARSJCSSTG01","ARSJCSSTG01","","Item Updated"
"a9K2a0000004CBuEAM","ARSJCTX01","ARSJCTX01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CBvEAM","ARSJCTX02","ARSJCTX02","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CBwEAM","ARSJCTX03","ARSJCTX03","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CBxEAM","ARSJCTX04","ARSJCTX04","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004Cf3EAE","ARSJCTX05DV","ARSJCTX05DV","","Item Updated"
"a9K2a0000004Cf4EAE","ARSJD2D01.HQ","ARSJD2D01.HQ","","Item Updated"
"a9K2a0000004Cf5EAE","ARSJDC01","ARSJDC01","","Item Updated"
"a9K2a0000004Cf6EAE","ARSJDSDV01","ARSJDSDV01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004Cf7EAE","ARSJFMCD01","ARSJFMCD01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CByEAM","ARSJHPC","ARSJHPC","","Item Updated"
"a9K2a0000004CBzEAM","ARSJHPC01","ARSJHPC01","","Item Updated"
"a9K2a0000004CC0EAM","ARSJHPC02","ARSJHPC02","","Item Updated"
"a9K2a0000004CC1EAM","ARSJHPC03","ARSJHPC03","","Item Updated"
"a9K2a0000004CC2EAM","ARSJHPC04","ARSJHPC04","","Item Updated"
"a9K2a0000004CC3EAM","ARSJHPC05","ARSJHPC05","","Item Updated"
"a9K2a0000004CC4EAM","ARSJHPC06","ARSJHPC06","","Item Updated"
"a9K2a0000004CC5EAM","ARSJHPIRS01","ARSJHPIRS01","","Item Updated"
"a9K2a0000004CC6EAM","ARSJIMSD01","ARSJIMSD01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CC7EAM","ARSJIMSD03","ARSJIMSD03","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004Cd6EAE","ARSJLB02","ARSJLB02","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CC8EAM","ARSJLB03","ARSJLB03","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004Cf8EAE","ARSJLDCOPS","ARSJLDCOPS","","Item Updated"
"a9K2a0000004CC9EAM","ARSJLIC01","ARSJLIC01","","Item Updated"
"a9K2a0000004CCAEA2","ARSJLIC02","ARSJLIC02","","Item Updated"
"a9K2a0000004Cf9EAE","ARSJLINUXBUILD","ARSJLINUXBUILD","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfAEAU","ARSJLLDEV01","ARSJLLDEV01","","Item Updated"
"a9K2a0000004CbCEAU","ARSJLLDEV02","ARSJLLDEV02","","Item Updated"
"a9K2a0000004CCBEA2","ARSJLS01","ARSJLS01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCCEA2","ARSJLS02","ARSJLS02","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCDEA2","ARSJLS03","ARSJLS03","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfBEAU","ARSJLS04","ARSJLS04","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfCEAU","ARSJLS05","ARSJLS05","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCEEA2","ARSJLS06","ARSJLS06","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCFEA2","ARSJLS07","ARSJLS07","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCGEA2","ARSJLS08","ARSJLS08","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCHEA2","ARSJLS09","ARSJLS09","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCIEA2","ARSJLS10","ARSJLS10","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfDEAU","ARSJLS11","ARSJLS11","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfEEAU","ARSJLS12","ARSJLS12","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfFEAU","ARSJLW01","ARSJLW01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfGEAU","ARSJLW02","ARSJLW02","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfHEAU","ARSJLW03","ARSJLW03","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfIEAU","ARSJLW04","ARSJLW04","","Item Updated"
"a9K2a0000004CfJEAU","ARSJLW05","ARSJLW05","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfKEAU","ARSJLW07","ARSJLW07","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfLEAU","ARSJLW08","ARSJLW08","","Item Updated"
"a9K2a0000004CfMEAU","ARSJLW09","ARSJLW09","","Item Updated"
"a9K2a0000004CfNEAU","ARSJLW10","ARSJLW10","","Item Updated"
"a9K2a0000004CfOEAU","ARSJLW11","ARSJLW11","","Item Updated"
"a9K2a0000004CfPEAU","ARSJLW12","ARSJLW12","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfQEAU","ARSJLW13","ARSJLW13","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfREAU","ARSJLW14","ARSJLW14","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfSEAU","ARSJLW15","ARSJLW15","","Item Updated"
"a9K2a0000004CfTEAU","ARSJMBR01","ARSJMBR01","","Item Updated"
"a9K2a0000004CAGEA2","ARSJMBX01","ARSJMBX01","","Item Updated"
"a9K2a0000004CCJEA2","ARSJMBX02","ARSJMBX02","","Item Updated"
"a9K2a0000004CCKEA2","ARSJMID01","ARSJMID01","","Item Updated"
"a9K2a0000004CfUEAU","ARSJMON01","ARSJMON01","","Item Updated"
"a9K2a0000004CfVEAU","ARSJNCC01","ARSJNCC01","","Item Updated"
"a9K2a0000004CfWEAU","ARSJNCR01","ARSJNCR01","","Item Updated"
"a9K2a0000004CCLEA2","ARSJSCCM01","ARSJSCCM01","","Item Updated"
"a9K2a0000004CfXEAU","ARSJSCCM03","ARSJSCCM03","","Item Updated"
"a9K2a0000004CCMEA2","ARSJSCOM01","ARSJSCOM01","","Item Updated"
"a9K2a0000004DbGEAU","ARSJSCOM02","ARSJSCOM02","","Item Created"
"a9K2a0000004DbHEAU","ARSJSCOM03","ARSJSCOM03","","Item Created"
"a9K2a0000004CfYEAU","ARSJSNAP01","ARSJSNAP01","","Item Updated"
"a9K2a0000004CfZEAU","ARSJSNAPVM01","ARSJSNAPVM01","","Item Updated"
"a9K2a0000004CCNEA2","ARSJSQL01","ARSJSQL01","","Item Updated"
"a9K2a0000004CfaEAE","ARSJSQL01DV","ARSJSQL01DV","","Item Updated"
"a9K2a0000004CCOEA2","ARSJSQL02","ARSJSQL02","","Item Updated"
"a9K2a0000004CfbEAE","ARSJSQL02DV","ARSJSQL02DV","","Item Updated"
"a9K2a0000004CfcEAE","ARSJSQL03","ARSJSQL03","","Item Updated"
"a9K2a0000004CfdEAE","ARSJSQL03DV","ARSJSQL03DV","","Item Updated"
"a9K2a0000004CfeEAE","ARSJSRM01","ARSJSRM01","","Item Updated"
"a9K2a0000004CffEAE","ARSJSRS01DV","ARSJSRS01DV","","Item Updated"
"a9K2a0000004CfgEAE","ARSJWEB01","ARSJWEB01","","Item Updated"
"a9K2a0000004CfhEAE","ARSJWEB01DV","ARSJWEB01DV","","Item Updated"
"a9K2a0000004CfiEAE","ARSJWEB02","ARSJWEB02","","Item Updated"
"a9K2a0000004CUfEAM","ARSJWUG01","ARSJWUG01","","Item Updated"
"a9K2a0000004CfjEAE","ARSRAPP01","ARSRAPP01","","Item Updated"
"a9K2a0000004CfkEAE","ARSRAPP02","ARSRAPP02","Searose Data Center � EER3","Item Updated"
"a9K2a0000004CflEAE","arsrapp03","arsrapp03","","Item Updated"
"a9K2a0000004CfmEAE","arsrapp04","arsrapp04","","Item Updated"
"a9K2a0000004CfnEAE","ARSRAPP05","ARSRAPP05","","Item Updated"
"a9K2a0000004CfoEAE","ARSRAPP06","ARSRAPP06","Searose Data Center � EER3","Item Updated"
"a9K2a0000004CfpEAE","ARSRCS10DEV01","ARSRCS10DEV01","","Item Updated"
"a9K2a0000004CfqEAE","ARSRCS10PRD01","ARSRCS10PRD01","","Item Updated"
"a9K2a0000004CfrEAE","ARSRCSDV01","ARSRCSDV01","","Item Updated"
"a9K2a0000004CCPEA2","ARSRDC01","ARSRDC01","","Item Updated"
"a9K2a0000004CfsEAE","ARSRESX01","ARSRESX01","","Item Updated"
"a9K2a0000004CftEAE","ARSRESX02","ARSRESX02","Searose Data Center � EER3","Item Updated"
"a9K2a0000004CfuEAE","ARSRESX03","ARSRESX03","","Item Updated"
"a9K2a0000004CfvEAE","ARSRLS01","ARSRLS01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CfwEAE","ARSRSCCM01","ARSRSCCM01","","Item Updated"
"a9K2a0000004CfxEAE","ARSRSCCM02","ARSRSCCM02","","Item Updated"
"a9K2a0000004CCQEA2","ARSRSCOM01","ARSRSCOM01","","Item Updated"
"a9K2a0000004CfyEAE","ARSRSQL01","ARSRSQL01","St. John's 351 - Data Center","Item Updated"
"a9K2a0000004CCREA2","ARSRWEB01","ARSRWEB01","","Item Updated"
"a9K2a0000004CfzEAE","ARWMBAK01","ARWMBAK01","","Item Updated"
"a9K2a0000004Cg0EAE","awf003","awf003","Lloydminster Data Center","Item Updated"
"a9K2a0000004CCSEA2","awf005","awf005","","Item Updated"
"a9K2a0000004CcaEAE","BOLNYLRS199","BOLNYLRS199","","Item Updated"
"a9K2a0000004CCTEA2","BTL08060203","BTL08060203","WCP Data Center","Item Updated"
"a9K2a0000004Cg1EAE","btl08060204","btl08060204","","Item Updated"
"a9K2a0000004Cg2EAE","btl08061201","btl08061201","","Item Updated"
"a9K2a0000004Cg3EAE","btl08071701","btl08071701","","Item Updated"
"a9K2a0000004Cg4EAE","btl08071702","btl08071702","","Item Updated"
"a9K2a0000004Cg5EAE","btl08071703","btl08071703","","Item Updated"
"a9K2a0000004Cg6EAE","btl08090201","btl08090201","","Item Updated"
"a9K2a0000004Cg7EAE","btl08101401","btl08101401","","Item Updated"
"a9K2a0000004Cg8EAE","btl08101402","btl08101402","","Item Updated"
"a9K2a0000004Cg9EAE","btl08101403","btl08101403","","Item Updated"
"a9K2a0000004CgAEAU","btl090102201","btl090102201","","Item Updated"
"a9K2a0000004CgBEAU","btl09032601","btl09032601","","Item Updated"
"a9K2a0000004CgCEAU","btl09050101","btl09050101","","Item Updated"
"a9K2a0000004DbIEAU","btl09080302","btl09080302","WCP data centre","Item Created"
"a9K2a0000004CgDEAU","BTL09080303","BTL09080303","","Item Updated"
"a9K2a0000004CgEEAU","BTL09080304","BTL09080304","","Item Updated"
"a9K2a0000004CgFEAU","BTL09080305","BTL09080305","","Item Updated"
"a9K2a0000004CgGEAU","BTL09080306","BTL09080306","","Item Updated"
"a9K2a0000004CgHEAU","BTL09080307","BTL09080307","","Item Updated"
"a9K2a0000004CCWEA2","BTL09080308","BTL09080308","WCP data centre","Item Updated"
"a9K2a0000004CgIEAU","btl09080309.hq","btl09080309.hq","","Item Updated"
"a9K2a0000004CgJEAU","BTL09080311","BTL09080311","","Item Updated"
"a9K2a0000004CgKEAU","BTL09080312","BTL09080312","","Item Updated"
"a9K2a0000004CCXEA2","BTL09080315","BTL09080315","WCP Data Center","Item Updated"
"a9K2a0000004CCYEA2","BTL11060101","BTL11060101","WCP Data Center","Item Updated"
"a9K2a0000004CgLEAU","btl11060103","btl11060103","","Item Updated"
"a9K2a0000004CgMEAU","BTL12010601","BTL12010601","","Item Updated"
"a9K2a0000004CgNEAU","BTL12010602","BTL12010602","","Item Updated"
"a9K2a0000004CgOEAU","BTL12022901","BTL12022901","WCP Data Center","Item Updated"
"a9K2a0000004CgPEAU","btl12022902.hq","btl12022902.hq","","Item Updated"
"a9K2a0000004CXEEA2","BTL12022903","BTL12022903","WCP Data Center","Item Updated"
"a9K2a0000004CgQEAU","BURTT-SH560","BURTT-SH560","","Item Updated"
"a9K2a0000004CgREAU","cag01","cag01","","Item Updated"
"a9K2a0000004CgSEAU","cag02","cag02","","Item Updated"
"a9K2a0000004CgTEAU","cag03","cag03","","Item Updated"
"a9K2a0000004CgUEAU","cag04","cag04","","Item Updated"
"a9K2a0000004CgVEAU","cag07","cag07","","Item Updated"
"a9K2a0000004CgWEAU","cag08","cag08","","Item Updated"
"a9K2a0000004CgXEAU","CAL-05-RB-INT9350-001","CAL-05-RB-INT9350-001","WCP Data Center","Item Updated"
"a9K2a0000004CgYEAU","CAL-05-RB-INT9350-002","CAL-05-RB-INT9350-002","WCP Data Center","Item Updated"
"a9K2a0000004CgZEAU","cal-05-sh1260-prim.hq","cal-05-sh1260-prim.hq","WCP Data Center","Item Updated"
"a9K2a0000004CgaEAE","cal-05-sh5055-prim.hq","cal-05-sh5055-prim.hq","WCP Data Center","Item Updated"
"a9K2a0000004CgbEAE","CAL-WCPFW-01","CAL-WCPFW-01","","Item Updated"
"a9K2a0000004Cb8EAE","CALBCPLRS203","CALBCPLRS203","","Item Updated"
"a9K2a0000004CgcEAE","capl001","capl001","WCP Data Center","Item Updated"
"a9K2a0000004CgdEAE","capl002","capl002","Rogers CoLo Data Center","Item Updated"
"a9K2a0000004CgeEAE","CDD001","CDD001","Rogers CoLo Data Center","Item Updated"
"a9K2a0000004CgfEAE","cdd001b","cdd001b","Rogers CoLo Data Center","Item Updated"
"a9K2a0000004CggEAE","cdd001c","cdd001c","","Item Updated"
"a9K2a0000004CghEAE","CDD002","CDD002","WCP Data Center","Item Updated"
"a9K2a0000004CgiEAE","cdd002b","cdd002b","","Item Updated"
"a9K2a0000004CgjEAE","cdd002c","cdd002c","","Item Updated"
"a9K2a0000004CCZEA2","CDSSMTP001PD","CDSSMTP001PD","","Item Updated"
"a9K2a0000004CCaEAM","CDSXCHM001PD","CDSXCHM001PD","","Item Updated"
"a9K2a0000004CgkEAE","cf2-vcenter-01.hq","cf2-vcenter-01.hq","","Item Updated"
"a9K2a0000004CglEAE","cf2-vsql-01.hq","cf2-vsql-01.hq","","Item Updated"
"a9K2a0000004CgmEAE","cfs015","cfs015","","Item Updated"
"a9K2a0000004CgnEAE","cfs015.hq","cfs015.hq","","Item Updated"
"a9K2a0000004CCbEAM","CGAAPP1018PD","CGAAPP1018PD","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CgoEAE","CGAAPP708PD","CGAAPP708PD","","Item Updated"
"a9K2a0000004CgpEAE","CGAAPP726PP","CGAAPP726PP","","Item Updated"
"a9K2a0000004CgqEAE","CGAAPP727PP","CGAAPP727PP","","Item Updated"
"a9K2a0000004CgrEAE","CGAAPP728PP","CGAAPP728PP","","Item Updated"
"a9K2a0000004CgsEAE","CGAAPP729PP","CGAAPP729PP","","Item Updated"
"a9K2a0000004CgtEAE","CGAAPP730PP","CGAAPP730PP","","Item Updated"
"a9K2a0000004CguEAE","CGAAPP731PP","CGAAPP731PP","","Item Updated"
"a9K2a0000004CgvEAE","CGAAPP798PD","CGAAPP798PD","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CgwEAE","CGAAPP799PD","CGAAPP799PD","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CgxEAE","CGAAPP802PD","CGAAPP802PD","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CgyEAE","CGAAPP812PD","CGAAPP812PD","","Item Updated"
"a9K2a0000004CgzEAE","CGAAPP813PD","CGAAPP813PD","","Item Updated"
"a9K2a0000004Ch0EAE","CGAAPP912TS","CGAAPP912TS","","Item Updated"
"a9K2a0000004CCcEAM","CGADC01","CGADC01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004DbJEAU","CGADC01-New","CGADC01-New","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004CCdEAM","CGADC02","CGADC02","","Item Updated"
"a9K2a0000004Ch1EAE","CGADFS803PD","CGADFS803PD","","Item Updated"
"a9K2a0000004Ch2EAE","CGADFS804PD","CGADFS804PD","","Item Updated"
"a9K2a0000004CCeEAM","CGADHCP01","CGADHCP01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004Ch3EAE","CGADHCP801PD","CGADHCP801PD","","Item Updated"
"a9K2a0000004Ch4EAE","CGADMIN001NP","CGADMIN001NP","","Item Updated"
"a9K2a0000004Ch5EAE","CGADMIN001PD","CGADMIN001PD","","Item Updated"
"a9K2a0000004DbKEAU","CGAIGN001PD","CGAIGN001PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbLEAU","CGAIGN002PD","CGAIGN002PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbMEAU","CGAIGN003PD","CGAIGN003PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbNEAU","CGAIGN004PD","CGAIGN004PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbOEAU","CGAIGN005PD","CGAIGN005PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbPEAU","CGAIGN006PD","CGAIGN006PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbQEAU","CGAIGN007PD","CGAIGN007PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbREAU","CGAIGN009PD","CGAIGN009PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbSEAU","CGAIGN010PD","CGAIGN010PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004CCfEAM","CGANWR1100PD","CGANWR1100PD","","Item Updated"
"a9K2a0000004CCgEAM","CGANWR1150PD","CGANWR1150PD","","Item Updated"
"a9K2a0000004CChEAM","CGANWR1151PD","CGANWR1151PD","","Item Updated"
"a9K2a0000004CCiEAM","CGASAPSRM01","CGASAPSRM01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004Ch6EAE","CGASAPVRA01","CGASAPVRA01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004Ch7EAE","CGASAPVRA02","CGASAPVRA02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004DbTEAU","CGASCOM001PD","CGASCOM001PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbUEAU","CGASCOM002PD","CGASCOM002PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004DbVEAU","CGASCOM003PD","CGASCOM003PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004Ch8EAE","CGASQL707PD","CGASQL707PD","","Item Updated"
"a9K2a0000004Ch9EAE","CGASQL800PD","CGASQL800PD","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChAEAU","CGASSO806PD","CGASSO806PD","","Item Updated"
"a9K2a0000004CCjEAM","CGAVCCP01","CGAVCCP01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChBEAU","CGAVCMGT01","CGAVCMGT01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChCEAU","CGAVCOLL01","CGAVCOLL01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChDEAU","CGAVCOLL02","CGAVCOLL02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004DbWEAU","CGAVCPRD01","CGAVCPRD01","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004ChEEAU","CGAVCSAP01","CGAVCSAP01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChFEAU","CGAVCVDI01","CGAVCVDI01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CCkEAM","CGAVDICB01","CGAVDICB01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CClEAM","CGAVDICB02","CGAVDICB02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CCmEAM","CGAVDISRM01","CGAVDISRM01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChGEAU","CGAVDIVRA01","CGAVDIVRA01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChHEAU","CGAVDIVRA02","CGAVDIVRA02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChIEAU","CGAVIDM02","CGAVIDM02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CCnEAM","CGAVMCONV01","CGAVMCONV01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChJEAU","CGAVROPS01","CGAVROPS01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004ChKEAU","CGAVROPS02","CGAVROPS02","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CCoEAM","CGAVUMMGT01","CGAVUMMGT01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004DbXEAU","CGAVUMPRD01","CGAVUMPRD01","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004CCpEAM","CGAVUMSAP01","CGAVUMSAP01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004CCqEAM","CGAVUMVDI01","CGAVUMVDI01","Rogers Airdrie - New Data Center","Item Updated"
"a9K2a0000004DbYEAU","CGAWCOMSQL002PD","CGAWCOMSQL002PD","Rogers Airdrie - New Data Center","Item Created"
"a9K2a0000004ChLEAU","CGCADMIN001NP","CGCADMIN001NP","","Item Updated"
"a9K2a0000004ChMEAU","CGCADMIN001PD","CGCADMIN001PD","","Item Updated"
"a9K2a0000004ChNEAU","CGCAPP1000TS","CGCAPP1000TS","","Item Updated"
"a9K2a0000004ChOEAU","CGCAPP1001TS","CGCAPP1001TS","","Item Updated"
"a9K2a0000004ChPEAU","CGCAPP1002DV","CGCAPP1002DV","","Item Updated"
"a9K2a0000004ChQEAU","CGCAPP1003DV","CGCAPP1003DV","","Item Updated"
"a9K2a0000004CCrEAM","CGCAPP1003PD","CGCAPP1003PD","Rogers CoLo Data Center","Item Updated"
