"ID","WELL_LOCATION","SINGLE_WELL_BATTERY","GAS_OIL_RATIO","TRUCKED_OIL","MTD_DATE","STATUS"
"a8k16000000fyXdAAI","100081405301W400","Y","0.25163","2.05909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fyhhAAA","100033404802W400","Y","0.008","1.61727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g08UAAQ","111120205027W300","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fxxtAAA","131010704926W300","Y","0.27563","1.91454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fyLGAAY","141043404927W300","Y","0","1.61818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fy5PAAQ","141061404927W300","Y","0.62602","1.65","09-MAY-18","Item Updated"
"a8k16000000fzEMAAY","111122304826W300","Y","0.23866","0","09-MAY-18","Item Updated"
"a8k16000000fyN1AAI","111051804923W302","Y","0.26046","4.53454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000g1BuAAI","121083504824W302","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fz1IAAQ","111080705223W300","Y","0.14135","3.88909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fxoCAAQ","121163604824W300","Y","0.101","4.75636363636363636363636363636363636364","10-MAY-18","Item Updated"
"a8k16000000fz1fAAA","101013204819W300","Y","0.08701","1.60272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fzGeAAI","111081904919W300","Y","0.06317","1.83545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000fzJcAAI","111100904920W300","Y","0.05433","1.72636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fxezAAA","111150305025W302","Y","0","2.04363636363636363636363636363636363636","10-MAY-18","Item Updated"
"a8k16000000g0cWAAQ","111150405024W300","Y","0","3.22545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000fy17AAA","111062304922W300","Y","0.28106","1.56818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fxWVAAY","111090904922W300","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000g0o2AAA","112020605024W300","Y","0","1.57636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fxeoAAA","131030305025W302","Y","0.64777","0","10-MAY-18","Item Updated"
"a8k16000000g0Y2AAI","111120304423W300","Y","0.0603","2.87272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fzGpAAI","111120904423W300","Y","0.23741","0","10-MAY-18","Item Updated"
"a8k16000000fz9wAAA","111012504920W300","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fyJWAAY","111130304922W302","Y","0.1523","1.76272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fxh3AAA","111132704822W300","Y","0.05615","0","10-MAY-18","Item Updated"
"a8k16000000fyXAAAY","111143004922W300","Y","0.13109","0","09-MAY-18","Item Updated"
"a8k16000000fzRSAAY","111151904819W300","Y","0","6.62272727272727272727272727272727272727","10-MAY-18","Item Updated"
"a8k16000000g03nAAA","111010204728W300","Y","0.23025","3.24181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g0dBAAQ","111022504628W300","Y","0.44193","0","09-MAY-18","Item Updated"
"a8k16000000g0dEAAQ","111082504628W300","Y","0.28801","3.13636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fzYrAAI","111100105121W300","Y","0.01093","1.79454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fzJoAAI","111143604920W302","Y","0.111","0","10-MAY-18","Item Updated"
"a8k16000000fyM5AAI","111050205125W303","Y","0.4023","3.89272727272727272727272727272727272727","10-MAY-18","Item Updated"
"a8k16000000fzcYAAQ","111163304920W300","Y","0","2.18181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fz4oAAA","111163505021W300","Y","0.22857","0","09-MAY-18","Item Updated"
"a8k16000000fxcXAAQ","111011705024W302","Y","0.09431","1.66272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g0Y8AAI","100031905302W400","Y","0.12476","3.94636363636363636363636363636363636364","10-MAY-18","Item Updated"
"a8k16000000fxYQAAY","121143505126W302","Y","0","2.27818181818181818181818181818181818182","10-MAY-18","Item Updated"
"a8k16000000fyMLAAY","191062505126W300","Y","0.20342","2.17727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000fyURAAY","101153205125W300","Y","0","4.28545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000fxvKAAQ","111100105126W300","Y","0.10445","0","09-MAY-18","Item Updated"
"a8k16000000g0qNAAQ","100110505301W400","Y","0.20175","1.88090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000g05zAAA","111020605326W300","Y","0","9.69454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fzSuAAI","111050904525W300","Y","0.18912","1.71909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fyWmAAI","111041204822W300","Y","0.38436","1.70818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fyuXAAQ","100080105101W400","Y","0.08158","5.07454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fyH2AAI","111150104928W300","Y","0.6523","0","09-MAY-18","Item Updated"
"a8k16000000fxaaAAA","112141204822W300","Y","0.14167","4.06272727272727272727272727272727272727","10-MAY-18","Item Updated"
"a8k16000000fxcxAAA","111010105226W300","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000fyKIAAY","111121004821W303","Y","0.11111","0","10-MAY-18","Item Updated"
"a8k16000000fyOTAAY","111061704821W303","Y","0.37946","3.24272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fy82AAA","111093304922W300","Y","0.40168","1.63818181818181818181818181818181818182","10-MAY-18","Item Updated"
"a8k16000000fxvuAAA","111020605022W300","Y","0.0664","6.76636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fzJNAAY","191121904919W300","Y","0.05563","0","06-MAY-18","Item Updated"
"a8k16000000fxnaAAA","111153104922W300","Y","0.23906","0","10-MAY-18","Item Updated"
"a8k16000000g0PxAAI","111142004627W303","Y","0.44119","0","10-MAY-18","Item Updated"
"a8k16000000g073AAA","111152304826W300","Y","0.48657","0","09-MAY-18","Item Updated"
"a8k16000000fzoQAAQ","111082504527W300","Y","0","1.36909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000fy3iAAA","111150205123W300","Y","0.1723","0","09-MAY-18","Item Updated"
"a8k16000000g0O2AAI","100120504504W400","Y","0.21786","1.66","09-MAY-18","Item Updated"
"a8k16000000fzLUAAY","111142105123W303","Y","0.0623","0","01-MAY-18","Item Updated"
"a8k16000000g0ZNAAY","100060705301W402","Y","0","0.0381818181818181818181818181818181818182","10-MAY-18","Item Updated"
"a8k16000000fyyGAAQ","100102704802W400","Y","0.52","0","10-MAY-18","Item Updated"
"a8k16000000fz5AAAQ","111163305022W303","Y","0.41341","0","09-MAY-18","Item Updated"
"a8k16000000fyByAAI","111133404922W302","Y","0.12922","3.24181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g06zAAA","111131304728W302","Y","0.88282","2.60818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fyk8AAA","100142505306W400","Y","0.60349","8.84454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fxrsAAA","111020304923W300","Y","0","8.28","10-MAY-18","Item Updated"
"a8k16000000fyWKAAY","111061004922W300","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fy9mAAA","112103105025W302","Y","0.508","0","02-MAY-18","Item Updated"
"a8k16000000fy1AAAQ","111151304923W300","Y","0.4718","1.94727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fzVRAAY","111140905019W302","Y","0","6.51727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fyRCAAY","131112104925W300","Y","0.16553","2.10818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fzqGAAQ","111042404821W302","Y","0.01283","0","03-MAY-18","Item Updated"
"a8k16000000fzDVAAY","111150704919W302","Y","0.10516","1.94727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fzuOAAQ","100040605301W400","Y","0.11545","6.55818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fzjLAAQ","111032504820W300","Y","0.06487","9.41818181818181818181818181818181818182","10-MAY-18","Item Updated"
"a8k16000000fxx9AAA","111011704922W300","Y","0.02038","0","10-MAY-18","Item Updated"
"a8k16000000fyudAAA","100100305101W400","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000fywtAAA","100021005101W400","Y","0.118","0","09-MAY-18","Item Updated"
"a8k16000000g2BQAAY","131122004820W300","Y","0","4.13545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000fyk9AAA","100152505306W400","Y","0.27901","4.09636363636363636363636363636363636364","10-MAY-18","Item Updated"
"a8k16000000fzJgAAI","191083604920W302","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fy5WAAQ","111091504927W300","Y","0.44345","0","10-MAY-18","Item Updated"
"a8k16000000fyl5AAA","100122405001W400","Y","0.4023","0","09-MAY-18","Item Updated"
"a8k16000000fyVMAAY","111081805125W300","Y","0.55218","0","10-MAY-18","Item Updated"
"a8k16000000fxjSAAQ","112073104922W300","Y","0.14804","1.80545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000fxWPAAY","111143304723W300","Y","0.24482","0","10-MAY-18","Item Updated"
"a8k16000000fyIYAAY","112132705126W302","Y","0.22268","2.06090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fzYkAAI","111030105121W300","Y","0.05615","1.72727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fzLpAAI","111121905122W300","Y","0","5.47727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000fzuRAAQ","100060605301W402","Y","0","4.83","09-MAY-18","Item Updated"
"a8k16000000g0hjAAA","100130904806W400","Y","0.18095","0","09-MAY-18","Item Updated"
"a8k16000000fxpYAAQ","121093304827W300","Y","0.03208","0","09-MAY-18","Item Updated"
"a8k16000000g0dyAAA","100092305003W400","Y","0.448","0","10-MAY-18","Item Updated"
"a8k16000000g0O6AAI","111103104924W302","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000fyc0AAA","103150605203W400","Y","0.0773","2.24","09-MAY-18","Item Updated"
"a8k16000000fzHIAAY","111062704826W300","Y","0.48412","1.70181818181818181818181818181818181818","10-MAY-18","Item Updated"
"a8k16000000fyEjAAI","111072705126W300","Y","0.0908","0","09-MAY-18","Item Updated"
"a8k16000000fyHCAAY","141102704927W300","Y","0.35825","0","09-MAY-18","Item Updated"
"a8k16000000g0BPAAY","131033004926W302","Y","0.77373","0","10-MAY-18","Item Updated"
"a8k16000000g0CDAAY","111081005125W300","Y","0.0023","0","02-MAY-18","Item Updated"
"a8k16000000g0LtAAI","111031404427W300","Y","0.46865","1.23454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fxtLAAQ","101081604922W303","Y","0.2523","1.46909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fyhtAAA","104063504802W400","Y","0.09429","2.62909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000fyxmAAA","100161105301W400","Y","0.20422","2.45","09-MAY-18","Item Updated"
"a8k16000000fymQAAQ","100032505001W400","Y","0.08618","1.91272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fxWLAAY","111132104923W300","Y","0.1023","1.10727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000g0bmAAA","102081904804W400","Y","0.00892","0","10-MAY-18","Item Updated"
"a8k16000000fyqbAAA","100142305006W400","Y","0","6.03181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g0lIAAQ","100101505302W400","Y","0.09605","2.38727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000fyKdAAI","141152104924W305","Y","0.02938","6.43454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fykJAAQ","100013105306W400","Y","0","2.34","09-MAY-18","Item Updated"
"a8k16000000fyRxAAI","111120504922W302","Y","0.5023","1.61363636363636363636363636363636363636","10-MAY-18","Item Updated"
"a8k16000000fyWgAAI","141120104822W300","Y","0.03501","7.59818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g0q7AAA","103023205207W400","Y","0.03095","6.53909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fy0JAAQ","191010904924W303","Y","0.02812","0","10-MAY-18","Item Updated"
"a8k16000000g0bsAAA","102101904804W400","Y","0.1663","0","09-MAY-18","Item Updated"
"a8k16000000fyEYAAY","111042505126W300","Y","0.04458","0","09-MAY-18","Item Updated"
"a8k16000000g0Z2AAI","100060705306W400","Y","0","26.57636363636363636363636363636363636364","10-MAY-18","Item Updated"
"a8k16000000fywuAAA","102021005101W400","Y","0.008","0","08-MAY-18","Item Updated"
"a8k16000000g0nPAAQ","100090204601W400","Y","0.79371","0","10-MAY-18","Item Updated"
"a8k16000000fyjyAAA","108101005207W400","Y","0.468","0","10-MAY-18","Item Updated"
"a8k16000000g0c4AAA","103161904804W400","Y","0.3013","0","10-MAY-18","Item Updated"
"a8k16000000fzrVAAQ","111030105122W300","Y","0","1.41090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000g0biAAA","104051904804W400","Y","0.0743","2.00909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fzZ8AAI","111142504920W302","Y","0.04073","3.99272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g0qVAAQ","100112305302W400","Y","0.05039","6.91090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000fxxNAAQ","112072104922W300","Y","0.34265","2.62636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fxiAAAQ","111091605225W300","Y","0.21027","0","10-MAY-18","Item Updated"
"a8k16000000fzoBAAQ","131121204627W303","Y","0.06011","0","10-MAY-18","Item Updated"
"a8k16000000fyntAAA","100021805006W400","Y","0.3148","0","10-MAY-18","Item Updated"
"a8k16000000fyyjAAA","102100904902W400","Y","2.038","2.45454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fzcmAAA","191012105020W300","Y","0.05816","1.81181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fykdAAA","100021505005W400","Y","0.17882","0.1772727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fyjoAAA","104021005207W400","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fyvZAAQ","100021105301W400","Y","0.3023","0","10-MAY-18","Item Updated"
"a8k16000000g0hoAAA","100090104501W400","Y","0.09532","0","10-MAY-18","Item Updated"
"a8k16000000g0ZoAAI","102120705305W400","Y","0.30325","0","10-MAY-18","Item Updated"
"a8k16000000g0qkAAA","100101605405W402","Y","0.11112","4.37181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fycLAAQ","102022205406W400","Y","0.2249","0","10-MAY-18","Item Updated"
"a8k16000000fyjvAAA","105101005207W400","Y","0.12459","0","10-MAY-18","Item Updated"
"a8k16000000fynXAAQ","100143505005W400","Y","0.05111","0.0445454545454545454545454545454545454545","10-MAY-18","Item Updated"
"a8k16000000fyftAAA","102132305406W400","Y","0.3125","0","10-MAY-18","Item Updated"
"a8k16000000fye0AAA","102012305406W400","Y","0","7.51272727272727272727272727272727272727","10-MAY-18","Item Updated"
"a8k16000000fy87AAA","111153304922W300","Y","0.3623","1.84818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fyRsAAI","111112704822W302","Y","0.0423","1.28727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000fytwAAA","1D0113105103W402","Y","1.04","0","10-MAY-18","Item Updated"
"a8k16000000fyjuAAA","104101005207W400","Y","0.28203","0","10-MAY-18","Item Updated"
"a8k16000000fzcpAAA","191052105020W300","Y","0.05373","1.84","09-MAY-18","Item Updated"
"a8k16000000g0LDAAY","111141405125W303","Y","0","8.69909090909090909090909090909090909091","10-MAY-18","Item Updated"
"a8k16000000fy49AAA","111122304922W303","Y","0.23555","3.28363636363636363636363636363636363636","10-MAY-18","Item Updated"
"a8k16000000fyQKAAY","101071305125W300","Y","0.2023","0","10-MAY-18","Item Updated"
"a8k16000000fyiQAAQ","100011005207W400","Y","0.42574","2.57454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fyiRAAQ","102011005207W400","Y","0.68281","0.21","10-MAY-18","Item Updated"
"a8k16000000g0b3AAA","100102104802W400","Y","0.77943","0","10-MAY-18","Item Updated"
"a8k16000000fykBAAQ","100052905306W400","Y","0.0192","0","10-MAY-18","Item Updated"
"a8k16000000fxjfAAA","191073504822W303","Y","0.07175","0","10-MAY-18","Item Updated"
"a8k16000000fyNVAAY","191072704822W302","Y","0.04","0","10-MAY-18","Item Updated"
"a8k16000000fyx9AAA","100123004803W400","Y","0.24622","0","10-MAY-18","Item Updated"
"a8k16000000fy88AAA","111163304922W300","Y","0.2023","0","10-MAY-18","Item Updated"
"a8k16000000fyxAAAQ","102133004803W400","Y","0.39527","0","09-MAY-18","Item Updated"
"a8k16000000fyX1AAI","111101904922W300","Y","0.01974","0","10-MAY-18","Item Updated"
"a8k16000000g1zwAAA","191043104723W300","Y","0.31986","2.97363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g1ziAAA","191123104723W300","Y","0.58009","2.77272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g1zhAAA","191053204723W300","Y","0.7024","0","10-MAY-18","Item Updated"
"a8k16000000g1n3AAA","100042305006W400","Y","0.01534","2.61545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g1qFAAQ","191042305028W300","Y","0.10452","2.54454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g1qKAAQ","191041404828W300","Y","0.1263","4.10181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g1vTAAQ","194013505120W300","Y","0.02469","0","10-MAY-18","Item Updated"
"a8k16000000g1n4AAA","100032305006W400","Y","0.00483","0","10-MAY-18","Item Updated"
"a8k16000000g0vNAAQ","100102505001W400","Y","0.08125","7.05181818181818181818181818181818181818","10-MAY-18","Item Updated"
"a8k16000000g21GAAQ","111152704822W302","Y","0.0373","1.43727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g1F2AAI","191133505120W300","Y","0.05181","0","10-MAY-18","Item Updated"
"a8k16000000g1M2AAI","100082104701W400","Y","0.00386","8.30090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000g1rUAAQ","100011305303W402","Y","0.08824","8.92090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000fzuxAAA","102072105405W400","Y","0.06334","2.56090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g19QAAQ","100082205006W400","Y","0.06322","1.60636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g1TVAAY","102161104705W400","Y","0.16057","2.06090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g0yDAAQ","102111004903W402","Y","0.0023","8.07545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g1qNAAQ","102143505005W400","Y","0.05705","0","10-MAY-18","Item Updated"
"a8k16000000g1u6AAA","111042705126W303","Y","0.1343","0","02-MAY-18","Item Updated"
"a8k16000000g1mJAAQ","195162705026W300","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000g1mlAAA","192012505123W300","Y","0.24897","1.89818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g1mpAAA","191092505123W300","Y","0.0121","0","10-MAY-18","Item Updated"
"a8k16000000g1qlAAA","121081604820W300","Y","0.00538","1.81","10-MAY-18","Item Updated"
"a8k16000000g1qqAAA","102053104805W400","Y","0.05023","24.72363636363636363636363636363636363636","10-MAY-18","Item Updated"
"a8k16000000g1vVAAQ","191013505120W300","Y","0.1819","0","10-MAY-18","Item Updated"
"a8k16000000g1xIAAQ","100060204903W402","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000g1YLAAY","131153204925W300","Y","0.0023","2.11181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g1r4AAA","191142704822W304","Y","0.0373","1.78545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g0jOAAQ","111010704825W300","Y","0.13861","6.12545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000g1EpAAI","111120504625W303","Y","0.73571","0","10-MAY-18","Item Updated"
"a8k16000000g1JQAAY","102050704902W400","Y","0.25563","1.80272727272727272727272727272727272727","10-MAY-18","Item Updated"
"a8k16000000g1LSAAY","100012205301W400","Y","0.16806","2.32727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fyFMAAY","111091504822W303","Y","0.05426","1.64454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g1MIAAY","191033505021W302","Y","0.31335","0","10-MAY-18","Item Updated"
"a8k16000000g1JeAAI","102122204802W400","Y","0.008","0","10-MAY-18","Item Updated"
"a8k16000000fznSAAQ","111013505124W300","Y","0.0023","0","10-MAY-18","Item Updated"
"a8k16000000fyOAAAY","191041005022W300","Y","0.31429","0","10-MAY-18","Item Updated"
"a8k16000000fzDWAAY","111160704919W300","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000g1A2AAI","111040505124W304","Y","0","3.66363636363636363636363636363636363636","10-MAY-18","Item Updated"
"a8k16000000g21FAAQ","111110705127W302","Y","0.2973","2.22818181818181818181818181818181818182","10-MAY-18","Item Updated"
"a8k16000000fzu3AAA","100163005206W400","Y","0.08208","7.23363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g1nLAAQ","102103505005W400","Y","0.07006","1.37181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g1r0AAA","103102205406W400","Y","0.30283","0","09-MAY-18","Item Updated"
"a8k16000000g1x9AAA","102081205204W400","Y","0.16868","0.6654545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g1EzAAI","102063304802W400","Y","0.14507","4.40181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fySBAAY","111051004922W300","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000fz1rAAA","111141305222W300","Y","0.10597","2.38727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000g1mAAAQ","102142905306W400","Y","0.0475","0","10-MAY-18","Item Updated"
"a8k16000000g1xKAAQ","111070704825W300","Y","0.0873","6.08090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fz0kAAA","111073405021W302","Y","0","4.34636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g1uyAAA","131102204426W300","Y","0.008","0","10-MAY-18","Item Updated"
"a8k16000000fymeAAA","100090305006W400","Y","0","17.56090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g099AAA","111060705225W302","Y","0.06405","3.78636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g1K4AAI","100020305402W400","Y","0.03556","5.07181818181818181818181818181818181818","10-MAY-18","Item Updated"
"a8k16000000g0FdAAI","193042305026W300","Y","0.368","0","09-MAY-18","Item Updated"
"a8k16000000g1vAAAQ","103072504701W400","Y","0.0193","1.23090909090909090909090909090909090909","10-MAY-18","Item Updated"
"a8k16000000g1NmAAI","100103504701W400","Y","0.34842","1.54909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g0uCAAQ","111061204528W300","Y","0.3806","0","10-MAY-18","Item Updated"
"a8k16000000fxVCAAY","111111204528W300","Y","0.008","0","10-MAY-18","Item Updated"
"a8k1L000000KyrkQAC","111141304728W302","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000g1zFAAQ","111153404924W304","Y","0.008","5.23727272727272727272727272727272727273","10-MAY-18","Item Updated"
"a8k16000000g1zlAAA","111053304723W300","Y","0.30544","0","09-MAY-18","Item Updated"
"a8k16000000g1z8AAA","121162804824W302","Y","0.43087","0","10-MAY-18","Item Updated"
"a8k16000000g14ZAAQ","102162304806W400","Y","0.05078","0","10-MAY-18","Item Updated"
"a8k16000000g1EAAAY","100142505107W403","Y","0.0546","0","10-MAY-18","Item Updated"
"a8k16000000g1xxAAA","111040105123W303","Y","0.0598","0","10-MAY-18","Item Updated"
"a8k16000000g1s0AAA","100092205006W400","Y","0","7.51545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000g0uyAAA","111150605223W302","Y","1.5023","0","10-MAY-18","Item Updated"
"a8k16000000g1ApAAI","102151905104W402","Y","0.0811","0.4245454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g0xgAAA","100091605105W402","Y","0.03066","0","10-MAY-18","Item Updated"
"a8k16000000g1ChAAI","101121704627W303","Y","0.82641","0","09-MAY-18","Item Updated"
"a8k16000000fxVvAAI","111073305022W302","Y","0.4023","0","10-MAY-18","Item Updated"
"a8k16000000g14qAAA","141160905222W300","Y","0.008","0","10-MAY-18","Item Updated"
"a8k16000000g11qAAA","122133104823W302","Y","0.008","0","10-MAY-18","Item Updated"
"a8k16000000g1DOAAY","111071005123W302","Y","0.04008","0","10-MAY-18","Item Updated"
"a8k1L000000KyrWQAS","111040404922W302","Y","0.06144","1.76818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k1L000000KykqQAC","111021605223W302","Y","0.0023","0","10-MAY-18","Item Updated"
"a8k16000000g13cAAA","103123105306W400","Y","0","0","10-MAY-18","Item Updated"
"a8k16000000g12gAAA","121071704923W300","Y","0.0023","1.83909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g136AAA","122081204924W300","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000g0xiAAA","191120104828W302","Y","0.07944","1.82090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g1kkAAA","111050605026W302","Y","0.15045","3.80818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g10UAAQ","111012705123W302","Y","0.32048","0","10-MAY-18","Item Updated"
"a8k16000000g1k7AAA","131090704919W302","Y","0.0123","0","09-MAY-18","Item Updated"
"a8k16000000g21mAAA","111122705123W304","Y","0","1.81636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g2BsAAI","100090905406W402","Y","0.01258","4.96545454545454545454545454545454545455","10-MAY-18","Item Updated"
"a8k16000000k9bwAAA","111142805125W302","Y","0.0023","2.21454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000k9c1AAA","111050505024W302","Y","1.21653","1.40363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0xrAAA","111151204528W300","Y","0.008","0","10-MAY-18","Item Updated"
"a8k1L000000bmAfQAI","111021105125W303","Y","0.0023","0","02-MAY-18","Item Updated"
"a8k1L000000KynOQAS","192072905122W300","Y","0.0023","0","10-MAY-18","Item Updated"
"a8k1L000000KyrpQAC","111142504825W302","Y","0.0023","0","10-MAY-18","Item Updated"
"a8k1L0000004C9jQAE","101110104828W302","Y","0.09099","3.18090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k1L000000KypQQAS","191032305028W302","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k1L000000Kyq2QAC","111073105024W302","Y","0.00498","0","10-MAY-18","Item Updated"
"a8k1L000000KykQQAS","102083504806W400","Y","0.02059","6.53","09-MAY-18","Item Updated"
