"ID","WELL_LOCATION","SINGLE_WELL_BATTERY","GAS_OIL_RATIO","TRUCKED_OIL","MTD_DATE","STATUS"
"a8k16000000fzQTAAY","111083004426W300","N","0.002","4.77363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0xCAAQ","101010605023W300","N","0.023","6.91818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fxnNAAQ","193081304723W300","N","0.21","0","09-MAY-18","Item Updated"
"a8k16000000g1wbAAA","19C061605223W300","N","0.03627","0","09-MAY-18","Item Updated"
"a8k16000000g1nPAAQ","196051705223W300","N","0.03905","2.46363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000fzKcAAI","195051705223W300","N","0.03905","2.39636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g1CKAAY","192040704923W300","N","0.01933","0","09-MAY-18","Item Updated"
"a8k16000000fyo0AAA","100071805006W400","N","0.26651","1.56909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g0ubAAA","197020104819W300","N","0.0095","40.29363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g26ZAAQ","100123507725W400","N","0.17774","0.25","09-MAY-18","Item Updated"
"a8k16000000g24JAAQ","103160107825W400","N","0.04015","3.51818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g0urAAA","19B130104819W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g16DAAQ","100041007420W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g17UAAQ","100113507420W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g18PAAQ","102043607320W400","N","0.00918","31.55090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fxrAAAQ","194160605026W300","N","0","2.20363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g1J1AAI","191031305027W300","N","0","2.06454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g0gDAAQ","100062104704W400","N","0.08044","0.4281818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g0UwAAI","1B0053004704W400","N","0.0804","0.9909090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fzx4AAA","100042004606W400","N","0.00317","1.26181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fzI0AAI","100073504606W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fziQAAQ","193020105024W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g09bAAA","111051805124W302","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0IkAAI","121102505126W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fzeuAAA","193120605023W300","N","0.023","2.93","09-MAY-18","Item Updated"
"a8k16000000fzf0AAA","112130605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzsqAAA","193043305223W300","N","0.03905","0","09-MAY-18","Item Updated"
"a8k16000000g0aiAAA","1C0021704704W400","N","0.00281","0","09-MAY-18","Item Updated"
"a8k16000000fzPmAAI","111080105021W302","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0SzAAI","111112604427W300","N","0.04799","0","09-MAY-18","Item Updated"
"a8k16000000fzHqAAI","19A162705324W300","N","0.034","0","09-MAY-18","Item Updated"
"a8k16000000g17TAAQ","100140407420W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0uwAAA","19H130104819W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g26MAAQ","102163507725W400","N","0.46624","0","09-MAY-18","Item Updated"
"a8k16000000g27jAAA","102131107825W400","N","0.10552","1.72636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g185AAA","102110807420W402","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g27pAAA","102050207825W400","N","0.22285","2.44454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g0DfAAI","197080705026W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0DPAAY","1B0152204506W400","N","0.03515","1.07090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fz3yAAA","100101004505W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0h4AAA","1B0092004506W400","N","0.05542","0.8763636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000g0raAAA","1D0112104506W400","N","0.03281","0.8218181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fzI4AAI","100030104706W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fzpHAAQ","193040605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzeeAAA","193143104923W300","N","0.08316","0","09-MAY-18","Item Updated"
"a8k16000000fzbLAAQ","19A100605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g0H6AAI","1B0143304506W400","N","0.00036","1.23","09-MAY-18","Item Updated"
"a8k16000000g0saAAA","100043604605W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0u9AAA","101102504927W300","N","0.0023","9.75545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g12SAAQ","196062404821W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g28rAAA","191101604028W300","N","0.02076","1.61545454545454545454545454545454545455","07-MAY-18","Item Updated"
"a8k16000000bm73AAA","192121004028W300","N","0.03046","2.33454545454545454545454545454545454545","07-MAY-18","Item Updated"
"a8k16000000fxr8AAA","192160605026W300","N","0","0.3854545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k1L000000KymUQAS","101143505026W300","N","0","0.0590909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g0hMAAQ","1B0112804506W400","N","0.02921","0.5072727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g0alAAA","1C0061704704W400","N","0.07798","0.8836363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g04dAAA","1C0131804704W400","N","0.08041","1.77090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g0mQAAQ","1B0112004506W400","N","0.04183","1.00727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g0hPAAQ","1D0122804506W400","N","0.06047","0.4927272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fzvKAAQ","1D0053204506W400","N","0.00393","0.6609090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fzHkAAI","193162705324W300","N","0.034","0","09-MAY-18","Item Updated"
"a8k16000000fzbZAAQ","197110605023W300","N","0.023","2.84909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000fzbCAAQ","19A130704923W300","N","0.04181","8.92636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fypuAAA","102131805006W400","N","0.02897","0","09-MAY-18","Item Updated"
"a8k16000000g0PCAAY","111081604427W300","N","0.78174","0","09-MAY-18","Item Updated"
"a8k16000000g0SuAAI","111042604427W300","N","0.18","0.4854545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000fze7AAA","195090705223W300","N","0.03905","7.23545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000fzE0AAI","192101804426W300","N","0.11523","1.51090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fzLgAAI","111141105120W300","N","0.0023","1.19818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g0x1AAA","191051405124W300","N","0.0507","32.69181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fyzrAAA","102061104406W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g25eAAA","103023607825W400","N","0.1153","1.32","09-MAY-18","Item Updated"
"a8k16000000g23sAAA","103141407825W400","N","1.00966","0","09-MAY-18","Item Updated"
"a8k16000000g16KAAQ","100070707421W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g27fAAA","100080207825W400","N","0.17212","0","09-MAY-18","Item Updated"
"a8k16000000g13kAAA","191140604923W300","N","0.04181","24.19818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g26KAAQ","102153507725W400","N","0.16046","0","09-MAY-18","Item Updated"
"a8k16000000g26vAAA","100160207825W400","N","0.222","0","09-MAY-18","Item Updated"
"a8k16000000g24tAAA","100090307825W400","N","0.26838","2.02909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000fxVaAAI","19E140504819W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0I7AAI","196111205027W300","N","0","3.12363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0HXAAY","100113404504W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0VZAAY","1B0081704606W400","N","0.00737","1.20909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g0aKAAQ","1D0133204506W400","N","0.01318","1.20272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fzUDAAY","195090605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzlyAAA","112160105024W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g07UAAQ","100071904704W400","N","0.08033","0.3718181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fzeyAAA","101130605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fz7KAAQ","191040505323W300","N","0.03627","0","09-MAY-18","Item Updated"
"a8k16000000fzHCAAY","131141904426W300","N","0.016","2.14181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fzUsAAI","111011505120W300","N","0","0.9409090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g1n2AAA","198091204924W300","N","0.04181","5.89454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g0yHAAQ","19A060705023W300","N","0.023","65.18454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fzXMAAY","195010404821W300","N","0.00872","0","09-MAY-18","Item Updated"
"a8k16000000g15VAAQ","100111707320W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g27VAAQ","100081407825W400","N","0.04228","1.42","09-MAY-18","Item Updated"
"a8k16000000g27RAAQ","103021407825W400","N","1.16044","0","09-MAY-18","Item Updated"
"a8k16000000g13ZAAQ","197051804923W300","N","0.04181","29.93545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g1xfAAA","195040304821W300","N","0.00872","0","09-MAY-18","Item Updated"
"a8k16000000g25sAAA","100010307825W400","N","0.81407","0.3745454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g25XAAQ","100151107825W400","N","4.67313","0","09-MAY-18","Item Updated"
"a8k16000000g0MsAAI","1D0161604506W400","N","0.01524","1.53181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fzU0AAI","197070605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzbNAAQ","191110605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fztFAAQ","133160105024W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzBEAAY","114090105024W300","N","0.08316","0","09-MAY-18","Item Updated"
"a8k16000000fz4RAAQ","111060705019W300","N","0.07375","2.69090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fzDxAAI","191131704426W300","N","0.002","5.23","09-MAY-18","Item Updated"
"a8k16000000g106AAA","198021505124W300","N","0.005","0","09-MAY-18","Item Updated"
"a8k16000000g12ZAAQ","193022404821W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g16iAAA","100070507420W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g20EAAQ","192030404821W300","N","0.00872","86.29090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g0ugAAA","194130104819W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g13iAAA","191030704923W300","N","0.04181","82.50818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g294AAA","196052004028W300","N","0.00001","1.05545454545454545454545454545454545455","07-MAY-18","Item Updated"
"a8k16000000g0I1AAI","194061205027W300","N","0","1.60363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0rKAAQ","100131704704W400","N","0.07805","0","09-MAY-18","Item Updated"
"a8k16000000g0RLAAY","100151904704W400","N","0.08024","0.0236363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0rdAAA","1B0132104506W400","N","0.03669","1.05727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000fzI8AAI","100100504706W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fz84AAA","193060605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fz75AAA","192011705223W300","N","0.03627","0","09-MAY-18","Item Updated"
"a8k16000000fzU7AAI","197080605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzesAAA","141120605023W300","N","0.023","1.08363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000fzO8AAI","100050104304W400","N","0","0.2027272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g016AAA","141021105024W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fzHwAAI","100133304606W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fzbDAAQ","19B130704923W300","N","0.01923","0","09-MAY-18","Item Updated"
"a8k16000000fzAVAAY","111122104426W300","N","0.008","2.47090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000fziBAAQ","198011304924W300","N","0.01923","0","09-MAY-18","Item Updated"
"a8k16000000g0LoAAI","191071304427W300","N","0.17651","1.86909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000fzH4AAI","131061904426W300","N","0.008","2.29","09-MAY-18","Item Updated"
"a8k16000000g0uhAAA","195130104819W300","N","0.0095","113.032727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g25nAAA","100130107825W400","N","0.16026","0.8172727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g0xoAAA","198060705023W300","N","0.08316","0","09-MAY-18","Item Updated"
"a8k16000000g28TAAQ","191072104028W300","N","0.0273","1.78909090909090909090909090909090909091","07-MAY-18","Item Updated"
"a8k16000000g27nAAA","102040207825W400","N","0.12243","0.1445454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g29NAAQ","121151004028W300","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g0QWAAY","102102004704W400","N","0.08038","1.49454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000g0N6AAI","100052304506W400","N","0.03957","1.30090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g0JzAAI","1B2061504506W400","N","0.03552","1.33727272727272727272727272727272727273","09-MAY-18","Item Updated"
"a8k16000000g0K8AAI","1D0021604506W400","N","0.03921","0.8090909090909090909090909090909090909091","09-MAY-18","Item Updated"
"a8k16000000g0h0AAA","1B0072004506W400","N","0.07894","1.02272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g0riAAA","1D0152104506W400","N","0.08354","0.7327272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fzvNAAQ","1B0073204506W400","N","0.02628","0.6863636363636363636363636363636363636364","09-MAY-18","Item Updated"
"a8k16000000fzlYAAQ","141020605023W300","N","0.08316","0","09-MAY-18","Item Updated"
"a8k16000000fziJAAQ","142130605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fz3xAAA","126020605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fziLAAQ","192140605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzerAAA","132120605023W300","N","0.08316","0","09-MAY-18","Item Updated"
"a8k16000000fz7HAAQ","192031705223W300","N","0.03627","0","09-MAY-18","Item Updated"
"a8k16000000fzsYAAQ","192100805223W300","N","0.03905","3.09272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fyRbAAI","111112105024W300","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g0lpAAA","100012104906W400","N","0.58224","0.6018181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fys5AAA","100112405007W400","N","0.0323","0","09-MAY-18","Item Updated"
"a8k16000000g0NeAAI","100080205007W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000fz3mAAA","124010605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g0RRAAY","102032104704W400","N","0.08034","1.31363636363636363636363636363636363636","09-MAY-18","Item Updated"
"a8k16000000g0x3AAA","193051405124W300","N","0.0507","54.12272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000fxnMAAQ","192081304723W300","N","0.25","0","09-MAY-18","Item Updated"
"a8k16000000fxjBAAQ","193011304723W300","N","0.19625","1.90818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000g1CJAAY","191040704923W300","N","0.04181","32.29272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g1oPAAQ","191080705223W300","N","0.03905","12.07090909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g22nAAA","100153407925W400","N","0","0","09-MAY-18","Item Updated"
"a8k16000000g12MAAQ","196151205324W300","N","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000g1xTAAQ","197010404821W300","N","0.00872","133.530909090909090909090909090909090909","09-MAY-18","Item Updated"
"a8k16000000g27TAAQ","100071407825W400","N","0.70296","0","09-MAY-18","Item Updated"
"a8k16000000g27cAAA","104020207825W400","N","0.45719","0.1954545454545454545454545454545454545455","09-MAY-18","Item Updated"
"a8k16000000g18zAAA","103023007319W400","N","0.58672","0.3418181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000g25wAAA","100070307825W400","N","1.58292","0","09-MAY-18","Item Updated"
"a8k16000000g29MAAQ","192151604028W300","N","0.06202","0","07-MAY-18","Item Updated"
"a8k16000000g1J2AAI","193031305027W300","N","0","0.4545454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fzvjAAA","100151004506W400","N","0.0176","0.7627272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g0VVAAY","1B0061704606W400","N","0.0004","0.9227272727272727272727272727272727272727","09-MAY-18","Item Updated"
"a8k16000000g0UsAAI","1C0023004704W400","N","0.08037","0.55","09-MAY-18","Item Updated"
"a8k16000000g0DQAAY","1D0122604506W400","N","0.52003","0.89","09-MAY-18","Item Updated"
"a8k16000000g0DAAAY","1B0023104506W400","N","0.00235","0.8381818181818181818181818181818181818182","09-MAY-18","Item Updated"
"a8k16000000fz7sAAA","181020605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzXmAAI","192100605023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fzbHAAQ","191041804923W302","N","0.04181","26.36454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fziAAAQ","197011304924W300","N","0.04181","19.13181818181818181818181818181818181818","09-MAY-18","Item Updated"
"a8k16000000fziNAAQ","131040705023W300","N","0.023","0","09-MAY-18","Item Updated"
"a8k16000000fz2uAAA","192011605223W300","N","0.03627","0","09-MAY-18","Item Updated"
"a8k16000000fxv2AAA","195040105027W300","N","0","3.44454545454545454545454545454545454545","09-MAY-18","Item Updated"
"a8k16000000fz7VAAQ","192150605323W300","N","0.03905","4.43727272727272727272727272727272727273","09-MAY-18","Item Updated"
